Symbol,NSE_Ticker,Traded_As,Series,Date,Prev_Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover_Lacs,No_of_Trades,Delivery_Qty,Delivery_Pct
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2025-12-04,23.53,23.7,24.62,23.02,24.0,24.0,24.04,311549,74.89,438,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2025-12-05,24.0,24.0,24.0,23.5,23.5,23.53,23.69,85338,20.22,264,,
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-08,23.53,23.88,23.89,21.51,22.1,21.8,22.3,564835,125.95,1420,464429.0,82.22
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-09,21.8,21.8,23.98,21.5,23.98,23.98,23.18,394197,91.36,1466,235698.0,59.79
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-10,23.98,25.75,26.37,24.31,24.7,24.67,25.62,2257159,578.34,3350,1080959.0,47.89
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-11,24.67,25.0,25.27,23.77,24.33,24.24,24.48,550745,134.84,2061,328186.0,59.59
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-12,24.24,24.49,25.74,24.25,24.85,24.88,24.96,626701,156.45,2029,422585.0,67.43
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-15,24.88,25.0,25.0,23.71,23.76,23.87,24.03,437078,105.05,830,354857.0,81.19
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-16,23.87,24.17,24.3,23.25,23.43,23.58,23.68,174755,41.39,808,98368.0,56.29
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-17,23.58,23.69,25.93,23.59,25.72,25.79,25.51,2214754,565.06,4110,1208552.0,54.57
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-18,25.79,25.4,25.78,24.5,24.7,24.69,25.05,406470,101.83,1861,270538.0,66.56
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-19,24.69,24.55,25.36,24.55,25.01,25.07,24.97,252846,63.13,946,148668.0,58.8
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-22,25.07,25.1,26.59,24.8,25.7,25.55,25.82,370116,95.56,1291,237034.0,64.04
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-23,25.55,25.2,25.99,25.2,25.3,25.5,25.63,199523,51.13,961,126796.0,63.55
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-24,25.5,25.75,26.57,25.65,26.1,26.25,26.2,466037,122.1,1498,270014.0,57.94
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-26,26.25,26.25,27.75,25.71,27.47,27.33,26.83,557756,149.65,1437,356172.0,63.86
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-29,27.33,27.2,27.95,26.51,27.6,27.61,27.24,885674,241.22,2270,504277.0,56.94
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-30,27.61,27.7,28.8,27.25,27.94,27.83,28.08,1293417,363.17,3487,763330.0,59.02
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2025-12-31,27.83,27.83,29.25,27.52,28.13,28.39,28.43,1226887,348.84,2450,697890.0,56.88
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-01,28.39,28.22,29.15,28.0,28.11,28.17,28.52,619711,176.76,1588,329965.0,53.24
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-02,28.17,28.05,29.0,27.77,28.99,28.83,28.58,676782,193.43,1778,480728.0,71.03
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-05,28.83,28.88,31.71,28.49,31.71,31.71,31.18,7149557,2229.58,5115,4391179.0,61.42
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-06,31.71,33.99,34.88,32.83,34.88,34.88,33.98,9460405,3214.42,15355,3588641.0,37.93
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-07,34.88,36.0,36.0,33.33,34.16,34.69,34.75,8922905,3100.84,19609,2737492.0,30.68
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-08,34.69,34.6,34.6,32.96,32.96,32.96,33.61,1587576,533.58,4029,881101.0,55.5
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-09,32.96,32.2,32.75,31.32,31.32,31.32,31.81,1502944,478.03,2636,747157.0,49.71
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-12,31.32,30.37,32.4,30.05,31.85,31.9,30.98,4521036,1400.78,5112,3019576.0,66.79
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-13,31.9,31.9,32.4,30.63,31.0,31.17,31.31,1409235,441.2,3148,763194.0,54.16
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-14,31.17,31.45,32.72,30.88,32.72,32.72,32.62,1770799,577.56,2033,1033173.0,58.35
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-16,32.72,32.11,34.35,32.11,34.35,34.35,33.92,1344823,456.22,2127,736843.0,54.79
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-19,34.35,34.5,35.4,32.64,32.64,32.64,33.92,1759114,596.69,4441,988847.0,56.21
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-20,32.64,32.4,33.18,31.01,31.01,31.01,31.43,980084,308.0,2143,500649.0,51.08
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-21,31.01,30.41,32.56,29.46,31.34,31.17,31.16,2830405,881.95,4255,1667607.0,58.92
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-22,31.17,31.55,32.72,31.01,31.29,31.22,32.17,1104720,355.41,2597,684614.0,61.97
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-23,31.22,31.52,31.91,30.52,30.89,30.7,31.4,680971,213.82,1381,486946.0,71.51
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-27,30.7,30.88,31.89,29.17,29.53,29.53,29.57,1075241,317.95,2574,495378.0,46.07
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-28,29.53,29.59,31.0,28.7,31.0,31.0,30.46,999670,304.47,1632,508929.0,50.91
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-29,31.0,31.5,32.4,30.0,30.07,30.42,31.11,1367398,425.42,2988,868506.0,63.52
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-01-30,30.42,30.12,30.64,29.57,29.63,29.94,30.01,403307,121.04,2530,213279.0,52.88
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-01,29.94,30.2,31.43,30.2,31.35,31.33,31.27,1106515,345.97,1606,657167.0,59.39
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-02,31.33,31.23,31.9,29.88,31.5,31.32,30.9,696523,215.25,2167,325019.0,46.66
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-03,31.32,32.15,32.88,32.11,32.88,32.88,32.67,803014,262.38,1308,692819.0,86.28
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-04,32.88,33.98,34.52,33.12,33.77,34.0,34.33,3300249,1133.03,4896,1756411.0,53.22
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-05,34.0,34.01,34.45,32.5,34.45,34.2,33.68,1021735,344.07,2702,565760.0,55.37
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-06,34.2,34.4,34.4,32.15,32.5,32.51,33.06,750055,248.0,2276,395267.0,52.7
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-09,32.51,33.38,35.76,32.75,35.76,35.71,34.85,2202675,767.72,3623,1407683.0,63.91
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-10,35.71,36.29,37.4,34.55,34.8,35.12,36.01,1980860,713.25,5669,1081468.0,54.6
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-11,35.12,35.49,36.74,33.01,33.45,33.59,34.67,1501087,520.4,3683,842092.0,56.1
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-12,33.59,33.26,33.71,31.45,31.7,32.06,32.46,1831170,594.34,3983,961318.0,52.5
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-13,32.06,31.02,31.98,30.26,30.5,30.59,30.95,1347332,417.04,3813,708158.0,52.56
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-16,30.59,30.5,30.71,28.71,29.55,29.37,29.63,925051,274.11,2999,417772.0,45.16
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-17,29.37,29.5,31.4,29.29,31.03,30.82,30.43,1430766,435.35,5280,699143.0,48.86
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-18,30.82,31.5,31.5,29.8,31.18,30.71,30.41,1037741,315.56,2101,605446.0,58.34
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-19,30.71,30.76,31.05,29.7,30.0,30.01,30.34,419167,127.17,1088,214424.0,51.15
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-20,30.01,30.35,30.69,29.12,29.3,29.46,29.93,535768,160.35,1516,300272.0,56.05
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-23,29.46,30.75,30.75,28.85,29.0,29.22,29.69,351670,104.43,1713,185383.0,52.72
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-24,29.22,29.11,29.28,27.8,28.17,28.18,28.31,533285,150.95,2303,329825.0,61.85
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-25,28.18,28.0,28.64,27.9,28.31,28.28,28.23,356188,100.56,1400,151813.0,42.62
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-26,28.28,28.28,29.25,27.55,28.1,28.16,28.44,431854,122.83,1652,204449.0,47.34
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-02-27,28.16,27.7,28.74,27.5,28.11,28.11,28.08,264799,74.36,1079,117960.0,44.55
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-02,28.11,26.26,28.59,26.26,28.28,28.0,27.92,760709,212.4,2221,410340.0,53.94
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-04,28.0,28.0,28.99,26.8,27.62,27.66,27.32,465578,127.17,1767,217157.0,46.64
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-05,27.66,28.25,28.69,26.52,27.0,27.27,27.16,613534,166.61,1766,310402.0,50.59
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-06,27.27,26.81,27.6,25.4,25.7,25.74,26.14,1326829,346.87,3518,776860.0,58.55
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-09,25.74,24.67,25.1,23.55,23.89,23.87,24.46,2156049,527.41,2847,1490490.0,69.13
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-10,23.87,24.92,25.29,24.1,24.97,24.92,24.76,990112,245.19,2061,490261.0,49.52
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-11,24.92,25.49,26.37,25.0,25.01,25.17,25.62,973435,249.41,1953,385022.0,39.55
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-12,25.17,25.6,25.76,24.6,24.99,24.96,25.1,694829,174.38,1705,269077.0,38.73
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-13,24.96,24.91,24.91,23.17,24.5,24.5,24.12,1423259,343.25,2541,738283.0,51.87
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-16,24.5,24.5,24.5,22.68,23.6,23.47,23.32,1261481,294.12,2536,647696.0,51.34
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-17,23.47,23.6,24.38,23.36,24.0,24.08,24.0,769337,184.67,1318,489026.0,63.56
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-18,24.08,24.08,26.48,24.08,26.1,26.16,25.72,1140610,293.32,2298,581252.0,50.96
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-19,26.16,25.75,25.76,24.12,24.95,24.88,25.03,617391,154.54,1871,335974.0,54.42
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-20,24.88,24.88,26.01,24.88,25.62,25.49,25.56,377694,96.53,1073,225360.0,59.67
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-23,25.49,24.9,24.9,23.1,23.2,23.38,23.85,1027661,245.05,2228,611344.0,59.49
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-24,23.38,23.71,24.9,23.22,23.7,23.65,23.73,661790,157.05,1543,372345.0,56.26
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-25,23.65,23.75,25.5,23.75,24.5,24.46,24.96,761662,190.1,1430,410190.0,53.85
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-27,24.46,24.99,26.9,23.35,26.45,26.52,25.36,2469713,626.37,3360,1374314.0,55.65
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-03-30,26.52,26.35,28.97,24.56,25.56,26.07,27.51,2976363,818.82,6601,1240327.0,41.67
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-01,26.07,28.0,28.44,27.21,27.45,27.5,27.77,1059602,294.24,2023,331301.0,31.27
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-02,27.5,27.5,28.4,26.15,28.2,28.14,27.52,958965,263.95,2153,452181.0,47.15
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-06,28.14,28.49,29.2,27.36,28.45,28.54,28.36,680918,193.13,1696,334922.0,49.19
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-07,28.54,28.54,29.0,28.11,28.55,28.44,28.52,482295,137.55,1435,284424.0,58.97
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-08,28.44,29.84,32.74,29.13,30.75,30.54,31.23,5564577,1737.57,8762,2244453.0,40.33
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-09,30.54,30.74,31.6,30.1,31.2,31.3,31.06,1364000,423.7,2935,620972.0,45.53
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-10,31.3,31.6,32.0,30.82,31.3,31.27,31.33,935435,293.03,2044,534947.0,57.19
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-13,31.27,31.25,32.4,30.0,31.12,31.24,31.47,1040693,327.51,2666,533146.0,51.23
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-15,31.24,32.0,32.95,31.66,31.78,31.84,32.16,795842,255.96,1796,468949.0,58.92
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-16,31.84,32.35,32.39,31.01,31.55,31.41,31.49,624525,196.67,1774,405084.0,64.86
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-17,31.41,31.26,32.06,31.16,31.6,31.59,31.57,531644,167.85,1120,301652.0,56.74
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-20,31.59,32.18,33.0,31.01,31.1,31.22,31.99,1069033,341.94,2525,496543.0,46.45
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-21,31.22,31.83,32.77,31.32,31.74,31.69,32.02,685804,219.6,2116,347331.0,50.65
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-22,31.69,31.69,32.49,31.4,32.0,32.04,32.02,682531,218.54,2189,378721.0,55.49
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-23,32.04,31.82,36.6,31.81,33.61,33.51,34.59,8904472,3079.87,25363,2579157.0,28.96
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-24,33.51,33.7,34.55,32.61,33.05,32.94,33.44,1912230,639.49,5186,815403.0,42.64
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-27,32.94,33.3,33.7,32.8,32.86,33.06,33.16,792330,262.75,2525,390361.0,49.27
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-28,33.06,33.3,34.84,33.0,33.6,33.62,33.87,1516409,513.54,4754,603911.0,39.83
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-29,33.62,33.95,35.2,33.68,33.71,33.79,34.25,1326631,454.43,4260,604754.0,45.59
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-04-30,33.79,33.41,33.8,32.79,33.1,33.09,33.26,838701,278.94,2499,425394.0,50.72
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-05-04,33.09,33.5,34.89,32.85,33.42,33.53,33.94,1201837,407.95,3988,560878.0,46.67
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-05-05,33.53,33.51,34.3,32.5,32.8,32.79,33.28,717159,238.67,2905,423639.0,59.07
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-05-06,32.79,33.0,33.5,32.2,33.31,33.13,33.04,1084853,358.38,2313,635343.0,58.56
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-05-07,33.13,33.45,39.75,33.44,39.75,39.75,37.88,6932876,2626.3,12043,3417062.0,49.29
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-05-08,39.75,41.75,44.75,40.5,42.44,42.73,42.94,31100799,13353.87,101875,4178316.0,13.43
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-05-11,42.73,42.75,49.23,41.7,45.7,45.68,46.29,19622619,9083.46,61459,3163403.0,16.12
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-05-12,45.68,45.8,46.35,40.66,44.49,43.97,44.01,5236448,2304.78,19981,2164693.0,41.34
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-05-13,43.97,44.49,45.8,42.55,42.98,43.41,44.5,2733172,1216.2,11650,865601.0,31.67
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-05-14,43.41,46.0,48.7,44.36,46.41,46.12,46.63,10582113,4934.27,42741,3351646.0,31.67
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-05-15,46.12,46.12,47.2,40.75,41.48,41.38,43.77,5774941,2527.98,21873,2709613.0,46.92
ONIDA,NSE:ONIDA,MIRCELECTR,EQ,2026-05-18,41.38,40.98,41.84,39.25,40.2,40.32,40.32,2780232,1121.05,17548,1050540.0,37.79
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-05-19,40.32,40.43,41.19,38.36,39.0,39.3,39.8,1064399,423.58,2690,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-05-20,39.3,38.01,40.05,37.51,37.8,37.87,38.71,1116799,432.26,2253,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-05-21,37.87,36.8,39.2,36.25,38.7,38.61,37.92,1288106,488.48,2089,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-05-22,38.61,38.6,39.78,37.75,39.2,39.36,38.6,872189,336.65,1224,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-05-25,39.36,39.5,41.32,39.5,41.32,41.32,40.75,843345,343.66,1611,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-05-26,41.32,42.0,43.38,41.5,42.9,42.97,43.03,1439994,619.69,1700,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-05-27,42.97,42.1,43.29,41.0,42.6,42.61,42.03,1154370,485.21,2051,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-05-29,42.61,42.61,44.3,41.15,42.0,42.19,43.1,932950,402.13,1904,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-06-01,42.19,42.19,42.19,40.1,40.1,40.67,40.83,488431,199.41,1295,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-06-02,40.67,39.31,41.84,39.31,41.15,41.04,40.54,362760,147.06,881,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-06-03,41.04,41.0,41.44,40.1,40.9,40.72,40.86,266994,109.09,558,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-06-04,40.72,40.99,42.5,40.2,41.7,41.34,41.61,399821,166.35,1432,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-06-05,41.34,41.85,41.9,39.28,39.28,39.28,39.91,487593,194.6,1098,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-06-08,39.28,38.0,38.7,37.35,38.0,37.92,37.99,780080,296.38,1576,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-06-09,37.92,37.41,38.74,37.41,38.2,38.09,38.28,354912,135.86,1419,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-06-10,38.09,38.09,38.5,36.19,36.19,36.37,36.9,468202,172.78,1517,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-06-11,36.37,35.55,36.74,35.0,36.0,35.75,35.81,502545,179.95,1176,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-06-12,35.75,35.75,37.53,35.6,37.53,37.53,36.92,298178,110.08,621,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-06-15,37.53,38.0,39.3,37.53,38.0,37.64,38.19,387949,148.15,819,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-06-16,37.64,37.21,38.5,36.92,38.15,38.1,37.75,200926,75.85,604,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-06-17,38.1,37.6,38.25,37.31,37.79,37.73,37.81,291048,110.03,655,,
ONIDA,NSE:ONIDA,MIRCELECTR,BE,2026-06-18,37.73,37.73,38.45,37.4,38.2,38.22,38.1,237881,90.64,1126,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-06-19,38.22,38.2,40.13,37.75,40.13,40.1,39.21,510807,200.26,906,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-06-22,40.1,41.0,41.96,40.17,41.35,41.57,41.48,559729,232.16,976,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-06-23,41.57,41.6,41.75,39.95,41.1,41.07,41.08,349156,143.43,1106,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-06-24,41.07,41.07,42.8,41.07,42.7,42.29,42.1,521578,219.6,1770,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-06-25,42.29,42.29,43.0,42.0,42.06,42.06,42.3,257726,109.03,572,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-06-29,42.06,41.2,41.96,39.96,39.96,40.1,40.49,251480,101.83,748,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-06-30,40.1,38.9,42.0,38.68,40.8,40.12,40.14,719481,288.77,998,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-01,40.12,41.2,42.1,40.0,41.94,41.8,41.45,365552,151.53,737,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-02,41.8,41.94,43.7,41.1,43.15,43.28,43.08,522748,225.21,1253,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-03,43.28,44.0,44.8,43.45,44.0,44.36,44.24,597232,264.22,1301,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-06,44.36,44.25,45.8,44.1,44.15,44.4,45.1,614509,277.12,1396,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-07,44.4,44.0,45.0,42.55,42.8,42.9,43.29,342091,148.07,622,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-08,42.9,42.69,44.25,41.5,42.23,42.9,43.26,756137,327.11,1639,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-09,42.9,42.15,43.35,42.15,42.98,42.66,42.87,167426,71.77,443,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-10,42.66,43.2,44.0,41.75,42.0,42.16,42.79,631959,270.4,586,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-13,42.16,40.8,42.0,40.56,40.81,40.85,41.28,472787,195.16,487,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-14,40.85,41.25,41.45,39.2,40.45,40.16,40.42,180490,72.96,362,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-15,40.16,40.45,40.45,38.81,39.0,39.02,39.57,271682,107.49,534,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-16,39.02,39.03,39.4,38.25,39.03,38.96,38.91,301284,117.24,783,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-17,38.96,39.38,40.45,38.05,40.0,39.19,39.29,367694,144.45,625,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-20,39.19,39.19,40.0,38.0,39.75,39.02,38.67,217922,84.26,795,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-21,39.02,39.2,39.94,38.5,39.2,38.81,39.08,143994,56.28,341,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-22,38.81,39.4,39.45,38.15,38.5,38.54,38.71,238321,92.26,1036,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-23,38.54,38.25,38.97,37.5,38.4,38.25,38.2,248120,94.79,747,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-24,38.25,37.16,38.85,36.54,38.01,38.18,37.18,281260,104.58,762,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-27,38.18,38.18,38.89,37.51,38.45,38.26,38.1,131912,50.26,636,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-28,38.26,38.29,38.5,36.9,37.27,37.61,37.58,228845,86.01,973,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-29,37.61,37.27,37.79,37.0,37.65,37.48,37.42,146958,55.0,429,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-30,37.48,37.6,38.1,37.25,37.35,37.66,37.61,212145,79.78,335,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-07-31,37.66,37.66,39.54,37.4,39.54,39.54,38.99,439083,171.2,702,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-08-03,39.54,39.99,41.0,37.9,39.7,39.85,39.07,407321,159.12,869,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-08-04,39.85,39.05,40.0,38.21,38.45,38.4,38.98,284402,110.87,732,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-08-05,38.4,38.9,38.9,37.0,37.6,37.52,37.67,511752,192.79,727,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-08-06,37.52,37.2,37.5,36.9,36.9,36.98,37.17,218612,81.26,485,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-08-07,36.98,37.5,38.44,36.84,38.2,38.38,37.48,361438,135.45,540,,
ONIDA,NSE:ONIDA,ONIDA,BE,2026-08-10,38.38,38.6,39.9,38.5,38.9,38.97,39.22,390431,153.12,545,,
ONIDA,NSE:ONIDA,ONIDA,EQ,2026-08-11,38.97,39.7,39.74,38.2,38.3,38.43,38.93,359735,140.04,1014,265191.0,73.72
ONIDA,NSE:ONIDA,ONIDA,EQ,2026-08-12,38.43,38.43,38.5,36.8,37.5,37.1,37.6,396256,148.98,1933,314115.0,79.27
ONIDA,NSE:ONIDA,ONIDA,EQ,2026-08-13,37.1,37.44,37.44,36.12,36.12,36.51,36.72,262960,96.56,1455,192053.0,73.04
ONIDA,NSE:ONIDA,ONIDA,EQ,2026-08-14,36.51,37.0,37.09,35.26,35.8,35.79,35.9,294820,105.84,2289,203866.0,69.15
ONIDA,NSE:ONIDA,ONIDA,EQ,2026-08-17,35.79,36.43,36.6,35.21,35.91,36.02,35.95,271253,97.52,1781,158891.0,58.58
ONIDA,NSE:ONIDA,ONIDA,EQ,2026-08-18,36.02,35.76,36.88,35.52,35.8,35.68,35.97,150788,54.24,1518,89497.0,59.35
