symbol,segment,entry_date,entry,cause_gain,cause_bars,cons_bars,cons_dd,lf_ratio,base_num,undercut10,undercut20,undercut50,prior_narrow,relvol_entry,turn20_cr,adr20,purple_red_10d,shallow,mfe,mae,reached_10,dip_before_10,reached_20,dip_before_20,giveback_after_10,r_2,days_2,hit2_2,r_3,days_3,hit2_3,r_5,days_5,hit2_5,r_8,days_8,hit2_8,breadth,idx_above20,year,undercut_rule_ok,liquid_25cr,fast_adr,lf_expanded,early_base,relvol_confirm,clean_cq
KPIL,smallcap,2024-06-18,1220.901885507206,0.35663214000971677,57,5,0.11622038327266326,0.5633639432758467,6,True,True,True,True,8.26614539534734,37.912735177666626,5.394930768848727,False,True,0.151210302962836,-0.08468478965923443,True,-0.08468478965923443,False,-0.08468478965923443,True,-1.0,0,False,-1.0,0,False,-1.0,0,False,-0.9999999999999999,1,False,0.8804921,True,2024,True,True,True,False,False,True,True
KARURVYSYA,smallcap,2017-08-24,87.88278196831881,0.3142548291136784,53,6,0.09023570295916039,0.9602737932555061,3,True,True,True,True,1.7629638077836345,14.043287827557677,3.6567378684972542,False,True,0.17810219885058332,-0.03476562828086949,True,-0.008758966362168108,False,-0.03476562828086949,True,2.289537816745707,6,True,0.6666666666666666,6,True,2.1873479923372217,21,True,0.6666666666666666,36,True,0.41025642,False,2017,True,False,True,False,False,True,True
KEC,smallcap,2017-01-11,135.0989635455182,0.34240375739860074,39,5,0.04560819581918296,0.3986248049855591,2,True,False,False,True,1.5495359712285313,2.036436640522461,2.882632495086649,False,True,0.20968897931276764,-0.031141825069170292,True,-0.031141825069170292,True,-0.031141825069170292,False,-0.9999999999999977,1,False,-1.000000000000001,1,False,3.333333333333333,48,True,3.333333333333333,49,True,0.84514433,True,2017,True,False,False,False,True,True,True
KEC,smallcap,2018-02-26,382.1369395594452,0.40101541103522176,60,6,0.10108714482727954,1.5527840453027375,7,True,False,False,True,2.824554808158828,32.558335148223875,5.4261368195911635,False,True,0.0906409776966961,-0.07526734136559576,False,-0.07526734136559576,False,-0.07526734136559576,False,-1.0,0,False,-1.0,0,False,-1.000000000000001,11,False,-1.0,56,False,0.46153846,True,2018,True,True,True,True,False,True,True
KFINTECH,smallcap,2024-07-18,743.4214838839206,0.3368243461311402,56,5,0.06747537810859838,1.4063142189429056,5,True,False,False,True,1.9465855949595838,33.439217885911255,3.1553252607559834,False,True,0.567500738577974,-0.08369929897952666,True,-0.08369929897952666,True,-0.08369929897952666,False,-1.0,0,False,-0.9999999999999994,1,False,-1.0000000000000013,2,False,-1.0000000000000007,3,False,0.54991245,True,2024,True,True,False,True,False,True,True
KIRLOSENG,smallcap,2015-08-12,235.464535938157,0.4295719769087323,35,7,0.1986665646733612,1.8429815757347854,2,True,True,True,True,3.1883160882703048,0.57979461390831,5.06189198837048,False,True,0.2194145518081403,-0.09358678394496,True,-0.09358678394496,True,-0.09358678394496,False,-1.0,0,False,-1.0,0,False,-1.000000000000001,1,False,-1.0000000000000004,2,False,0.3746479,False,2015,True,False,True,True,True,True,True
KIRLOSENG,smallcap,2021-01-20,116.73983873552659,0.45835560071014725,52,8,0.11786107687117608,9.247901310671319,2,True,True,False,True,10.743640538489025,3.706675570611076,4.516050324682326,False,True,0.4663665018013612,-0.0254574878894267,True,-0.0254574878894267,True,-0.0254574878894267,False,2.4224314561565428,2,True,2.0651460048165875,2,True,2.339167169556123,14,True,2.5977194664069225,22,True,0.6184211,True,2021,True,False,True,True,True,True,True
KIRLOSENG,smallcap,2022-08-10,158.72385530788023,0.38411919517864135,30,6,0.07589043698809117,1.0738517290835896,1,True,True,False,True,1.3880968346905995,1.740442740234375,3.6533461991176317,False,True,0.6659528693851338,-0.043744264104740194,True,-0.043744264104740194,True,-0.043744264104740194,False,-1.0,0,False,-1.0,0,False,3.333333333333333,10,True,3.333333333333333,13,True,0.6875,True,2022,True,False,True,False,True,True,True
KIMS,smallcap,2022-04-26,272.75,0.2833901496557143,30,8,0.10289175094659397,0.7513360406386216,2,True,True,True,True,1.9667258846043671,9.779858777415466,3.2431263213472157,False,True,0.004399678119271222,-0.18368471531994734,False,-0.18368471531994734,False,-0.18368471531994734,False,-1.0,0,False,-1.0000000000000007,1,False,-0.9999999999999991,1,False,-0.9999999999999997,7,False,0.51689863,False,2022,True,False,False,False,True,True,True
KIMS,smallcap,2023-05-31,323.8699951171875,0.28705151269711005,40,5,0.045454545454545414,0.4164012136428816,2,True,False,False,True,1.8405492809991935,29.066950232700346,2.803827050432749,False,True,0.2813783501303926,-0.062000144734000395,True,-0.062000144734000395,True,-0.062000144734000395,False,-0.9999999999999977,2,False,-1.0000000000000004,2,False,-0.9999999999999994,3,False,2.1724097922099688,48,True,0.6805293,True,2023,True,True,False,False,True,True,True
KIMS,smallcap,2024-11-19,566.0499877929688,0.3432686878392164,60,5,0.09669406817589898,0.8713337189943734,3,True,False,False,True,1.5838630337205168,19.023362985017698,3.795882855007254,False,True,0.19123752731109,-0.013956299883881695,True,-0.013956299883881695,False,-0.013956299883881695,False,2.4412747184480876,5,True,2.3465641649338664,16,True,2.2124961213930208,37,True,0.6666666666666666,48,True,0.25636673,False,2024,True,False,True,False,False,True,True
LATENTVIEW,smallcap,2025-12-08,462.0,0.2898368883312421,38,9,0.1261673270496413,8.284243644588518,1,True,True,False,True,11.080543375283254,51.234829624258424,4.154227292648355,False,True,0.12012987012987009,-0.17965367965367962,True,-0.024025987237046853,False,-0.17965367965367962,True,-1.0,0,False,2.334776334776334,2,True,0.6666666666666666,11,True,-0.9999999999999994,26,False,0.12582782,False,2025,True,True,True,True,True,True,True
LEMONTREE,smallcap,2021-11-15,55.20000076293945,0.6305555767483182,58,6,0.07836460356100361,4.7263728062256165,3,True,True,False,True,1.3604561986905275,25.666113292598723,4.604349975139441,False,True,0.08514494018077934,-0.23731887876373958,False,-0.23731887876373958,False,-0.23731887876373958,False,2.419082336346321,2,True,0.6666666666666666,2,True,-0.9999999999999988,4,False,-1.0,4,False,0.47826087,True,2021,True,True,True,True,False,True,True
MMTC,smallcap,2026-06-12,64.61000061035156,0.4227545099849894,45,6,0.11756449771225197,0.5361230245173215,5,True,True,True,True,9.679161041836354,30.97378537047535,3.7101611060937025,False,True,0.2126605437853557,-0.030026349219619552,True,-0.013310642349905422,True,-0.013310642349905422,True,3.333333333333333,1,True,3.333333333333333,2,True,2.417736958569039,8,True,0.6666666666666666,18,True,0.51324505,False,2026,True,True,True,False,False,True,True
MGL,smallcap,2017-05-10,807.4198508786435,0.2537121310370467,58,7,0.06791766385482534,1.6109257491151867,2,True,True,False,True,1.395172554126179,13.190807933655396,2.811115410206729,False,True,0.013678122857120556,-0.0768465750579278,False,-0.0768465750579278,False,-0.0768465750579278,False,-0.9999999999999987,2,False,-1.000000000000001,2,False,-1.0,9,False,0.05844192052001399,60,False,0.62565446,True,2017,True,False,False,True,True,True,True
MGL,smallcap,2017-11-01,990.9922756153219,0.3548695362844685,48,6,0.057490921079149326,0.8540259445836209,4,True,False,False,True,2.293867364389907,18.15552528299347,2.7988739648847982,False,True,0.12725041698919393,-0.13216045352138206,True,-0.01509815422537819,False,-0.13216045352138206,True,3.333333333333333,2,True,2.0030930616829474,3,True,0.6666666666666666,5,True,-1.0000000000000002,7,False,0.77020204,True,2017,True,False,False,False,False,True,True
MGL,smallcap,2019-10-25,813.4744769117156,0.3213319268185151,56,6,0.04429768256373956,1.6559903965763667,1,True,False,False,True,2.444262511296192,38.567291726705015,2.867157056195744,False,True,0.13366641888229402,-0.014157925703949914,True,-0.014157925703949914,False,-0.014157925703949914,False,2.2518226806219075,6,True,0.6666666666666666,7,True,2.9554450660093874,60,True,2.277639665845068,60,True,0.5273973,True,2019,True,True,False,True,True,True,True
MGL,smallcap,2026-06-29,1174.5999755859375,0.3911111111111112,60,5,0.0934504792332268,0.5125948535192988,1,True,True,False,True,1.2089595092923016,27.63343555662964,2.7866638903556598,False,True,0.031159523537091838,-0.07840965222223362,False,-0.07840965222223362,False,-0.07840965222223362,False,-1.0,0,False,-1.0,0,False,-1.0000000000000007,7,False,-0.7896300093023275,14,False,0.5562914,True,2026,True,True,False,False,True,True,True
MANAPPURAM,smallcap,2017-04-20,79.11058035660422,0.5972846598467016,60,14,0.13207518796144913,2.2610250195472235,2,True,True,True,True,1.3240522937304566,35.03438469786148,3.3675602477113564,False,True,0.05005319420975107,-0.1256655919017624,False,-0.1256655919017624,False,-0.1256655919017624,False,0.6666666666666666,3,True,-0.9999999999999978,10,False,-1.0000000000000013,21,False,-0.9999999999999999,22,False,0.7539267,True,2017,True,True,False,True,True,True,True
MANAPPURAM,smallcap,2019-06-25,116.87757972919792,0.28422177198271115,25,7,0.10632377027355067,2.4325719528072183,2,True,True,False,True,1.7704246838508817,75.27492395455272,4.2775861060286955,False,True,0.09437557607581826,-0.1879953452988815,False,-0.1879953452988815,False,-0.1879953452988815,False,2.553798339792832,3,True,2.0486175119535357,3,True,-1.0000000000000004,11,False,-0.9999999999999992,18,False,0.21028037,False,2019,True,True,True,True,True,True,True
MANAPPURAM,smallcap,2019-10-09,119.55220068463763,0.3545179853361142,38,6,0.09068946294035807,1.0132377899886933,3,True,False,False,True,1.294723095804695,52.545064780631336,3.8809165447719485,False,True,0.288839613529128,-0.015202018012933416,True,-0.015202018012933416,True,-0.015202018012933416,False,0.666661661707611,6,True,3.333333333333333,7,True,3.333333333333333,10,True,2.2034983897046994,36,True,0.3233945,False,2019,True,True,True,False,False,True,True
MANAPPURAM,smallcap,2024-07-10,202.8240852500811,0.38360488245891733,18,7,0.046451988734997784,1.2731079635472542,5,True,False,False,True,2.538357213068205,183.90894837737,2.914060691702026,False,True,0.10769244745128992,-0.06076921342800834,True,-0.016057624055116015,False,-0.06076921342800834,True,3.333333333333333,3,True,2.1618583481413363,6,True,0.6666666666666666,8,True,-1.0000000000000002,58,False,0.65499127,True,2024,True,True,False,False,False,True,True
MRPL,smallcap,2016-04-21,56.49185779893673,0.4061598450818673,38,5,0.1334702621238132,2.0754492165079523,1,True,True,False,True,2.6203481422388353,4.858160507070313,5.138716728023264,False,True,0.08474571962725763,-0.05526898502968258,False,-0.05526898502968258,False,-0.05526898502968258,False,-1.0,0,False,0.6666666666666666,15,True,-0.9999999999999996,21,False,0.49742164110149883,60,False,0.8379121,True,2016,True,False,True,True,True,True,True
MRPL,smallcap,2017-09-29,113.61810017016134,0.3430876322991585,58,8,0.15746342850247574,2.623497557763746,6,True,True,True,True,2.6149517477485413,22.007224009591408,3.7857348007391303,False,True,0.18306431137952783,-0.03427427706143704,True,-0.008870955436460437,False,-0.03427427706143704,True,2.0685446994413113,10,True,3.333333333333333,20,True,2.2204287425301845,24,True,0.6666666666666666,29,True,0.3384224,False,2017,True,False,True,True,False,True,True
MINDACORP,smallcap,2021-12-29,167.04177975019323,0.5029486901260296,58,5,0.0818385706848821,1.5842216141820258,6,True,True,False,True,2.9256047619156824,14.524394638351136,4.5819542752960505,False,True,0.26067730501593145,-0.018556788439827554,True,-0.018556788439827554,True,-0.018556788439827554,False,0.5193872137551101,1,True,3.333333333333333,3,True,2.557191771769573,9,True,2.086155437566381,18,True,0.5060729,False,2021,True,False,True,True,False,True,True
MINDACORP,smallcap,2026-06-15,650.1500244140625,0.41515474919957307,55,7,0.05708895261830693,4.3796284138471915,3,True,False,False,True,1.8754550155699914,54.55944707827118,4.076574025883214,False,True,0.0976697648473186,-0.015381065330286381,False,-0.015381065330286381,False,-0.015381065330286381,False,0.6666666666666666,1,True,2.0852196094146516,21,True,0.865952851552254,24,False,0.5412205322201588,24,False,0.678808,True,2026,True,True,True,True,False,True,True
NATCOPHARM,smallcap,2015-12-08,468.2374005777293,0.5206755776009386,60,8,0.17902314896205618,0.4455188635558078,3,True,True,True,True,1.6229050047487548,9.4532222137117,5.042670769516714,False,True,0.22294080361256974,-0.10578448936251661,True,-0.03921577198387838,True,-0.03921577198387838,False,-1.0,0,False,-1.0,0,False,2.486272024083797,25,True,0.6666666666666666,28,True,0.45938376,False,2015,True,False,True,False,False,True,True
NATCOPHARM,smallcap,2024-07-01,1162.5549417076345,0.3399828994392067,59,9,0.09087295977505105,1.3770318417601994,3,True,False,False,True,1.256467677461965,134.78026446296082,4.058023454485356,False,True,0.3516220762990303,-0.010426516437089695,True,-0.010426516437089695,True,-0.010426516437089695,True,0.6666666666666666,7,True,2.2871046423730044,13,True,0.6666666666666666,15,True,2.6571457268347762,58,True,0.80316347,True,2024,True,True,True,True,False,True,True
NBCC,smallcap,2017-06-16,60.41315669308543,0.30292490727839216,59,8,0.0596978898740973,0.6902236884428715,4,True,False,False,True,3.4226506352869683,20.071674000228423,2.915604070834866,False,True,0.10574030759315423,-0.05286998143557964,True,-0.010573898999486908,False,-0.05286998143557964,True,2.2504200322139853,5,True,2.118943418016779,28,True,0.6666666666666666,38,True,0.7971513390989274,60,False,0.63446474,True,2017,True,False,False,False,False,True,True
NBCC,smallcap,2019-03-28,40.47372631284392,0.4470340059867479,22,6,0.07686684067693861,2.07090795810876,1,True,False,False,True,1.2054768028079972,77.99947064131399,4.312529919896178,False,True,0.037433007621247905,-0.21848747119463496,False,-0.21848747119463496,False,-0.21848747119463496,False,-1.0,0,False,-0.9999999999999992,2,False,-0.9999999999999994,3,False,-0.9999999999999994,7,False,0.6161137,True,2019,True,True,True,True,True,True,True
NCC,smallcap,2016-08-31,74.17905162978852,0.3062339693979734,37,9,0.08013537151733718,1.6345646201836652,2,True,False,False,True,2.662138323367168,35.47852012493957,3.642732118648832,False,True,0.15171589848761435,-0.06080679160190705,True,-0.06080679160190705,False,-0.06080679160190705,True,2.013445437099716,2,True,0.6666666666666666,7,True,-1.0000000000000004,19,False,-0.999999999999999,45,False,0.6042781,True,2016,True,True,True,True,True,True,True
NH,smallcap,2019-07-11,225.59986634914642,0.3673357930401375,29,9,0.11111101429438708,1.1203829889263746,1,True,True,False,True,9.572754480422413,1.362051787587433,3.905265808140505,False,True,0.08750073534257874,-0.12628703623858628,False,-0.12628703623858628,False,-0.12628703623858628,False,-1.0,0,False,-0.9999999999999996,2,False,-1.0000000000000002,6,False,-1.0,6,False,0.25874126,False,2019,True,False,True,False,True,True,True
NH,smallcap,2022-09-15,699.8004146859022,0.26609913205493685,26,7,0.06693539258547931,2.6794077787895283,4,True,True,False,True,1.57059149666502,16.64158560059021,3.161284892242148,False,True,0.15983029925994807,-0.03345125531989768,True,-0.03345125531989768,False,-0.03345125531989768,False,-1.0000000000000033,2,False,-1.0000000000000007,7,False,2.065535328399653,38,True,0.8504240604008658,60,False,0.729572,True,2022,True,False,False,True,False,True,True
NAVINFLUOR,smallcap,2016-01-01,353.1791800984454,0.7551934910438594,56,6,0.10263384163655143,4.688474195948137,9,True,True,False,True,1.9186033871774246,2.985232857732391,5.138849652379811,False,True,0.0501320301948176,-0.3318997551259423,False,-0.3318997551259423,False,-0.3318997551259423,False,0.6666666666666666,2,True,-1.0000000000000018,4,False,-1.0000000000000007,8,False,-0.999999999999999,8,False,0.83008355,True,2016,True,False,True,True,False,True,True
NAVINFLUOR,smallcap,2021-12-27,3978.9152854498925,0.27525891617602727,37,6,0.06749805587946267,0.60846014003412,6,True,False,False,True,3.429819602494693,66.01888591697143,3.156878912272502,False,True,0.07340796463462151,-0.13214895822066663,False,-0.13214895822066663,False,-0.13214895822066663,False,2.2234660772436894,3,True,0.6666666666666666,8,True,-1.0000000000000002,19,False,-1.0,20,False,0.346856,False,2021,True,True,False,False,False,True,True
NEULANDLAB,smallcap,2023-08-31,3870.092120395789,0.6726759598658976,56,10,0.15645165769575742,0.3805448908889428,5,True,True,False,True,2.321240096540421,21.94035354505615,5.758836887254391,False,True,0.08015470730596097,-0.12371137201968296,False,-0.12371137201968296,False,-0.12371137201968296,False,-1.0,0,False,-1.0,0,False,-1.000000000000001,2,False,-0.9999999999999997,7,False,0.75464684,True,2023,True,False,True,False,False,True,True
NEWGEN,smallcap,2018-11-05,116.89489104370205,0.30845771953374346,14,5,0.10266153710451009,0.7125327798433072,1,True,False,False,True,2.287443879683434,0.744876506663971,5.471619483460266,False,True,0.3998798726381756,-0.02880577559237596,True,-0.02880577559237596,True,-0.02880577559237596,False,-1.0,0,False,3.333333333333333,6,True,3.333333333333333,7,True,2.6661661359923983,14,True,0.7368421,True,2018,True,False,True,False,True,True,True
NEWGEN,smallcap,2024-01-12,798.891567917818,0.8788189158098931,60,5,0.08510644585621763,0.9524763746485314,6,True,True,False,True,1.4845641174550528,12.342347234819336,3.7633585578711175,False,True,0.10571846489924086,-0.15922200021863875,True,-0.026690390659441787,False,-0.15922200021863875,True,-1.0,0,False,2.1746496099915653,4,True,0.6666666666666666,6,True,-0.9999999999999997,20,False,0.73920864,True,2024,True,False,True,False,False,True,True
NEWGEN,smallcap,2025-01-15,1571.5706474677797,0.7022307784925164,29,11,0.12584048208882026,3.2899503990130468,7,True,True,False,True,2.5388312317973303,88.19831665759888,4.623257072124617,False,True,0.1264598637508909,-0.4297253823495746,True,-0.009956418691820845,False,-0.4297253823495746,True,1.9999999999999987,1,True,2.0000000000000004,1,True,0.6666666666666666,2,True,-1.0000000000000002,4,False,0.11892797,False,2025,True,True,True,True,False,True,True
NUVAMA,smallcap,2025-06-17,1401.1171056062517,0.6628012487303072,41,6,0.10666673153398687,1.0792576562187275,1,True,True,False,True,1.8748275624938378,82.22112329526672,3.18464557308059,False,True,0.19175014047458028,-0.05553609399360648,True,-0.046782029693726135,False,-0.05553609399360648,True,0.6666666666666666,2,True,-0.9999999999999986,3,False,2.278334269830535,13,True,0.6666666666666666,14,True,0.45695364,True,2025,True,True,False,False,True,True,True
OLECTRA,smallcap,2016-10-27,22.966443100767325,0.2605264323033314,12,6,0.07724425343360009,0.8730999662666561,3,True,True,True,True,1.4265839080800922,0.028791514866876602,5.265736622457038,False,True,0.43478257082053684,-0.04347834409862006,True,-0.013043487745995508,True,-0.013043487745995508,False,3.333333333333333,2,True,3.333333333333333,2,True,2.014492225113859,3,True,0.6666666666666666,8,True,0.5582011,False,2016,True,False,True,False,False,True,True
OLECTRA,smallcap,2018-01-22,221.42646140165107,0.48302594986358915,39,9,0.15261049722376607,2.787711017357561,3,True,True,False,True,2.0400250316236335,3.502320446634903,6.958410489637905,False,True,0.05975196914754455,-0.21668554482515356,False,-0.21668554482515356,False,-0.21668554482515356,False,-1.0,0,False,-1.0,0,False,-0.9999999999999988,8,False,-1.0,8,False,0.4425,False,2018,True,False,True,True,False,True,True
PGEL,smallcap,2022-04-27,78.88449266940812,0.514278030659093,34,6,0.10929257114593982,0.8751949089777454,4,True,True,False,True,1.3502287532740775,4.6332362769809725,5.3336429772332865,False,True,0.271771518770594,-0.24650070189263418,True,-0.24650070189263418,True,-0.24650070189263418,True,-1.0,0,False,-1.0,0,False,-1.0000000000000016,4,False,-0.9999999999999994,6,False,0.40954274,False,2022,True,False,True,False,False,True,True
PNBHOUSING,smallcap,2020-12-31,298.83854540182114,0.2818590671196415,59,10,0.1746588293952137,0.2613087412457198,2,True,True,True,True,1.560868134385266,8.157957718034211,3.7193970522333752,False,True,0.3098027273678319,-0.1036813347827894,True,-0.1036813347827894,True,-0.1036813347827894,False,2.036352842273867,7,True,0.6666666666666666,11,True,-1.6903380007897602,19,False,-1.0564612504936002,19,False,0.66885966,True,2020,True,False,True,False,True,True,True
POLYMED,smallcap,2017-02-22,236.24770982534454,0.5674892003815772,52,13,0.12407407725388098,7.070045783332023,3,True,True,False,True,3.0077516635990373,1.8460763485066225,5.01272307509299,False,True,0.3039754461220552,-0.12232421467999921,True,-0.015188519825705016,True,-0.015188519825705016,False,2.5120621365175175,6,True,3.333333333333333,15,True,3.333333333333333,16,True,2.2117731381074135,19,True,0.5314136,True,2017,True,False,True,True,False,True,True
POLYMED,smallcap,2019-11-25,207.94252015929294,0.3435787946698474,55,7,0.096475676386648,24.056415791124333,3,True,True,True,True,1.2980196737188012,1.70336067913002,4.56218877000352,False,True,0.25325139114657524,-0.08441711247872807,True,-0.08441711247872807,True,-0.08441711247872807,False,-0.9999999999999983,1,False,-0.9999999999999986,1,False,-1.000000000000001,10,False,-1.0,10,False,0.49086758,True,2019,True,False,True,True,False,True,True
POONAWALLA,smallcap,2016-08-08,104.92566908507433,0.3554503390466741,55,5,0.09418407724042122,3.6440657811446364,2,True,True,False,True,1.6163047445546745,4.790346388554726,4.37609412345156,False,True,0.1427251615081082,-0.12147812277412628,True,-0.12147812277412628,False,-0.12147812277412628,True,-0.9999999999999968,2,False,-1.0000000000000013,3,False,-0.9999999999999994,5,False,-1.0000000000000002,5,False,0.59408605,True,2016,True,False,True,True,True,True,True
POONAWALLA,smallcap,2021-09-17,169.98646545410156,0.33333332115770187,55,6,0.14026314483301627,1.650667955571901,9,True,True,True,True,3.6128583720394256,27.60764982325775,4.790879732176694,False,True,0.18062818307686945,-0.1812100685820991,True,-0.1812100685820991,False,-0.1812100685820991,False,-1.0,0,False,-1.0,0,False,-1.1518338510971924,2,False,-1.0000000000000007,20,False,0.7803347,True,2021,True,True,True,True,False,True,True
POONAWALLA,smallcap,2025-10-27,493.0,0.3582647207748162,54,6,0.11618940750972184,3.7838083802352678,3,True,True,False,True,1.9254332313073248,157.21083868137117,3.835728546892899,False,True,0.03955375253549698,-0.12139960670084304,False,-0.12139960670084304,False,-0.12139960670084304,False,-1.0,0,False,-1.0000000000000013,5,False,-0.999999999999999,7,False,-1.0,10,False,0.5778146,True,2025,True,True,True,True,False,True,True
PFOCUS,smallcap,2017-03-21,82.0,0.39461176114118324,55,5,0.10000003467906604,3.3379114638198435,8,True,True,True,True,1.2999255941118044,0.3438264373672104,3.685042845146073,False,True,0.5152439024390243,-0.04512191400295351,True,-0.04512191400295351,True,-0.04512191400295351,False,-1.0,0,False,-1.0,0,False,3.333333333333333,15,True,3.333333333333333,16,True,0.65968585,True,2017,True,False,True,True,False,True,True
PFOCUS,smallcap,2018-01-15,116.94999694824219,0.5340909090909092,57,6,0.163703692400897,21.903606335050494,5,True,True,False,True,2.7771685256639933,5.780857546422997,6.537853178523558,False,True,0.10688328624353916,-0.256519886984494,True,-0.008550662899483141,False,-0.256519886984494,True,2.0,1,True,1.9999999999999996,1,True,0.6666666666666666,1,True,-0.9999999999999997,3,False,0.7368421,True,2018,True,False,True,True,False,True,True
RBLBANK,smallcap,2017-03-31,472.13225266836724,0.5685942529580046,57,7,0.05618203710738234,2.983062665501041,1,True,True,False,True,1.2349695337830284,62.94184017209076,2.5884580481382145,False,True,0.2263266168706899,-0.015306120807221713,True,-0.015306120807221713,True,-0.015306120807221713,False,3.333333333333333,2,True,3.333333333333333,4,True,2.4884366077018147,8,True,0.8673461350923787,60,True,0.75654453,True,2017,True,True,False,True,True,True,True
RBLBANK,smallcap,2023-01-23,170.0281551864131,0.5874214177677852,60,11,0.1257263616332952,1.7182271445163972,2,True,True,False,True,1.5163611646569393,237.9823127033103,3.8199917500958787,False,True,0.006360255119546521,-0.23908642458301188,False,-0.23908642458301188,False,-0.23908642458301188,False,-1.0,0,False,-1.0,0,False,-0.9999999999999986,1,False,-0.9999999999999994,2,False,0.38931298,True,2023,True,True,True,True,True,True,True
RBLBANK,smallcap,2026-06-29,371.5,0.3228210998258525,57,5,0.05095627871366615,1.4981464181814084,2,True,True,False,True,2.07048493461827,194.7079573488829,2.826136386605518,False,True,0.02920593836747143,-0.04522203981956596,False,-0.04522203981956596,False,-0.04522203981956596,False,-1.0,0,False,-0.9999999999999986,2,False,-0.1830413941579744,14,False,-0.11440087134873402,14,False,0.5562914,True,2026,True,True,False,True,True,True,True
RAINBOW,smallcap,2022-11-30,776.6077095884474,0.6410290900350224,59,10,0.16921422671791908,1.1854976505459518,1,True,True,False,True,1.6909021329068623,32.00647437952453,5.9834688540568335,False,True,0.01450294526101592,-0.11972910699424588,False,-0.11972910699424588,False,-0.11972910699424588,False,-1.0,0,False,-1.0,0,False,-1.0,0,False,-0.9999999999999994,15,False,0.63984674,True,2022,True,True,True,False,True,True,True
RKFORGE,smallcap,2021-05-10,114.48058257439077,0.2788229946124945,26,7,0.0813753862216795,0.450605328374488,5,True,False,False,True,11.047476969893149,2.5021586022888185,4.686162941356152,False,True,0.2521440372315895,-0.013807895638256684,True,-0.013807895638256684,True,-0.013807895638256684,True,3.333333333333333,1,True,2.4484478415969666,3,True,2.050313428433822,15,True,3.333333333333333,53,True,0.75965667,True,2021,True,False,True,False,False,True,True
REDINGTON,smallcap,2017-05-12,47.81052611594976,0.41497772363839336,57,6,0.09503087448786973,1.0933965105096697,4,True,False,False,True,2.5561224094062434,2.868004123465462,3.9999697672162084,False,True,0.2073076127704816,-0.0669229463765616,True,-0.0669229463765616,True,-0.0669229463765616,False,-1.0,0,False,-1.0000000000000022,2,False,-0.9999999999999992,8,False,0.6666666666666666,27,True,0.5445026,True,2017,True,False,True,False,False,True,True
REDINGTON,smallcap,2019-09-30,44.1644488629543,0.4463275992852953,27,5,0.17148434958205894,4.279260727778878,5,True,True,False,True,1.8050150773856595,2.5635086401708604,5.7852285979936156,False,True,0.2010722592866716,-0.11930300458832999,True,-0.11930300458832999,True,-0.11930300458832999,True,-1.0,0,False,-1.0,0,False,-1.0000000000000016,8,False,-1.0000000000000004,13,False,0.5986239,True,2019,True,False,True,True,False,True,True
SAMMAANCAP,smallcap,2017-09-18,930.4965141201957,0.282083980539646,46,6,0.05847243385039069,0.8429796944093176,3,True,False,False,True,1.4257650937183823,132.16821740155672,2.5871746493694245,False,True,0.07423754786926229,-0.09695089449090011,False,-0.09695089449090011,False,-0.09695089449090011,False,0.562418841086667,4,True,-1.0000000000000016,4,False,-0.9999999999999999,5,False,-1.0000000000000004,5,False,0.7780612,True,2017,True,True,False,False,False,True,True
SAMMAANCAP,smallcap,2023-09-28,166.95787246131084,0.7986881319916348,59,7,0.11083746802687156,4.7060554125074425,2,True,True,False,True,1.2257575413537172,370.6950196121811,5.782477998475905,False,True,0.03769099415369204,-0.20901424685943792,False,-0.20901424685943792,False,-0.20901424685943792,False,-1.0,0,False,-1.0,0,False,-1.0000000000000002,2,False,-0.9999999999999991,3,False,0.39449543,False,2023,True,True,True,True,True,True,True
SAPPHIRE,smallcap,2024-10-04,358.6000061035156,0.35016835016835013,44,7,0.14389030475568887,3.2486177067148385,3,True,True,False,True,2.257957115855404,59.13697071522858,4.99978251732565,False,True,0.04559399281994425,-0.1716397581230924,False,-0.1716397581230924,False,-0.1716397581230924,False,-1.0,0,False,-1.0,0,False,-1.023424751321315,12,False,-1.0000000000000004,13,False,0.29432014,False,2024,True,True,True,True,False,True,True
SARDAEN,smallcap,2026-04-27,594.4000244140625,0.3330390462674362,56,6,0.052980132450331174,2.077013085358135,2,True,False,False,True,2.7370081432589854,43.544356315239874,3.4143957715140094,False,True,0.0497980726281364,-0.14703906598963923,False,-0.14703906598963923,False,-0.14703906598963923,False,0.6666666666666666,2,True,-1.0,7,False,-1.0,11,False,-1.0,14,False,0.9072848,True,2026,True,True,False,True,True,True,True
SAREGAMA,smallcap,2015-06-01,14.641486463383584,0.504132444511673,36,6,0.09196090417256642,1.403352882229019,1,True,True,False,True,8.557402251134587,0.2688242177060032,5.659991782058493,False,True,1.9595425429016968,-0.042683088438485006,True,-0.042683088438485006,True,-0.042683088438485006,True,-1.0,0,False,-1.0,0,False,3.333333333333333,1,True,2.3922760582071536,2,True,0.52259886,True,2015,True,False,True,True,True,True,True
